id,series_id,observed_at,available_at,value,unit,source_id,source_version,quality_status,data_kind,content_hash,is_demo
25,FX_USD_INR,2024-01-13 00:00:00,2024-01-13 18:00:00,82.8062,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000025,True
26,FX_USD_EUR,2024-01-13 00:00:00,2024-01-13 18:00:00,0.9154,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000026,True
27,FX_USD_INR,2024-01-14 00:00:00,2024-01-14 18:00:00,82.8104,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000027,True
28,FX_USD_EUR,2024-01-14 00:00:00,2024-01-14 18:00:00,0.9158,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000028,True
29,FX_USD_INR,2024-01-15 00:00:00,2024-01-15 18:00:00,82.7551,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000029,True
30,FX_USD_EUR,2024-01-15 00:00:00,2024-01-15 18:00:00,0.9168,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000030,True
31,FX_USD_INR,2024-01-16 00:00:00,2024-01-16 18:00:00,82.8731,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000031,True
32,FX_USD_EUR,2024-01-16 00:00:00,2024-01-16 18:00:00,0.9173,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000032,True
33,FX_USD_INR,2024-01-17 00:00:00,2024-01-17 18:00:00,82.9514,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000033,True
34,FX_USD_EUR,2024-01-17 00:00:00,2024-01-17 18:00:00,0.9156,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000034,True
35,FX_USD_INR,2024-01-18 00:00:00,2024-01-18 18:00:00,82.8624,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000035,True
36,FX_USD_EUR,2024-01-18 00:00:00,2024-01-18 18:00:00,0.9146,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000036,True
37,FX_USD_INR,2024-01-19 00:00:00,2024-01-19 18:00:00,82.8709,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000037,True
38,FX_USD_EUR,2024-01-19 00:00:00,2024-01-19 18:00:00,0.9211,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000038,True
39,FX_USD_INR,2024-01-20 00:00:00,2024-01-20 18:00:00,82.9417,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000039,True
40,FX_USD_EUR,2024-01-20 00:00:00,2024-01-20 18:00:00,0.9158,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000040,True
41,FX_USD_INR,2024-01-21 00:00:00,2024-01-21 18:00:00,82.8804,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000041,True
42,FX_USD_EUR,2024-01-21 00:00:00,2024-01-21 18:00:00,0.919,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000042,True
43,FX_USD_INR,2024-01-22 00:00:00,2024-01-22 18:00:00,82.7482,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000043,True
44,FX_USD_EUR,2024-01-22 00:00:00,2024-01-22 18:00:00,0.9134,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000044,True
45,FX_USD_INR,2024-01-23 00:00:00,2024-01-23 18:00:00,82.9868,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000045,True
46,FX_USD_EUR,2024-01-23 00:00:00,2024-01-23 18:00:00,0.9187,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000046,True
47,FX_USD_INR,2024-01-24 00:00:00,2024-01-24 18:00:00,82.9841,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000047,True
48,FX_USD_EUR,2024-01-24 00:00:00,2024-01-24 18:00:00,0.9135,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000048,True
49,FX_USD_INR,2024-01-25 00:00:00,2024-01-25 18:00:00,82.764,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000049,True
50,FX_USD_EUR,2024-01-25 00:00:00,2024-01-25 18:00:00,0.9168,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000050,True
51,FX_USD_INR,2024-01-26 00:00:00,2024-01-26 18:00:00,82.8778,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000051,True
52,FX_USD_EUR,2024-01-26 00:00:00,2024-01-26 18:00:00,0.9171,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000052,True
53,FX_USD_INR,2024-01-27 00:00:00,2024-01-27 18:00:00,82.8842,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000053,True
54,FX_USD_EUR,2024-01-27 00:00:00,2024-01-27 18:00:00,0.916,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000054,True
55,FX_USD_INR,2024-01-28 00:00:00,2024-01-28 18:00:00,82.8047,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000055,True
56,FX_USD_EUR,2024-01-28 00:00:00,2024-01-28 18:00:00,0.9161,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000056,True
57,FX_USD_INR,2024-01-29 00:00:00,2024-01-29 18:00:00,82.7143,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000057,True
58,FX_USD_EUR,2024-01-29 00:00:00,2024-01-29 18:00:00,0.9179,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000058,True
59,FX_USD_INR,2024-01-30 00:00:00,2024-01-30 18:00:00,82.8337,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000059,True
60,FX_USD_EUR,2024-01-30 00:00:00,2024-01-30 18:00:00,0.9143,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000060,True
61,FX_USD_INR,2024-01-31 00:00:00,2024-01-31 18:00:00,82.7328,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000061,True
62,FX_USD_EUR,2024-01-31 00:00:00,2024-01-31 18:00:00,0.917,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000062,True
63,FX_USD_INR,2024-02-01 00:00:00,2024-02-01 18:00:00,82.7903,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000063,True
64,FX_USD_EUR,2024-02-01 00:00:00,2024-02-01 18:00:00,0.916,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000064,True
65,FX_USD_INR,2024-02-02 00:00:00,2024-02-02 18:00:00,82.819,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000065,True
66,FX_USD_EUR,2024-02-02 00:00:00,2024-02-02 18:00:00,0.9151,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000066,True
67,FX_USD_INR,2024-02-03 00:00:00,2024-02-03 18:00:00,82.9924,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000067,True
68,FX_USD_EUR,2024-02-03 00:00:00,2024-02-03 18:00:00,0.9147,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000068,True
69,FX_USD_INR,2024-02-04 00:00:00,2024-02-04 18:00:00,82.7234,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000069,True
70,FX_USD_EUR,2024-02-04 00:00:00,2024-02-04 18:00:00,0.9159,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000070,True
71,FX_USD_INR,2024-02-05 00:00:00,2024-02-05 18:00:00,82.8955,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000071,True
72,FX_USD_EUR,2024-02-05 00:00:00,2024-02-05 18:00:00,0.9135,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000072,True
73,FX_USD_INR,2024-02-06 00:00:00,2024-02-06 18:00:00,82.8006,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000073,True
74,FX_USD_EUR,2024-02-06 00:00:00,2024-02-06 18:00:00,0.9158,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000074,True
75,FX_USD_INR,2024-02-07 00:00:00,2024-02-07 18:00:00,82.926,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000075,True
76,FX_USD_EUR,2024-02-07 00:00:00,2024-02-07 18:00:00,0.9153,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000076,True
77,FX_USD_INR,2024-02-08 00:00:00,2024-02-08 18:00:00,82.9366,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000077,True
78,FX_USD_EUR,2024-02-08 00:00:00,2024-02-08 18:00:00,0.9181,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000078,True
79,FX_USD_INR,2024-02-09 00:00:00,2024-02-09 18:00:00,82.8872,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000079,True
80,FX_USD_EUR,2024-02-09 00:00:00,2024-02-09 18:00:00,0.9159,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000080,True
81,FX_USD_INR,2024-02-10 00:00:00,2024-02-10 18:00:00,82.7132,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000081,True
82,FX_USD_EUR,2024-02-10 00:00:00,2024-02-10 18:00:00,0.9176,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000082,True
83,FX_USD_INR,2024-02-11 00:00:00,2024-02-11 18:00:00,82.977,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000083,True
84,FX_USD_EUR,2024-02-11 00:00:00,2024-02-11 18:00:00,0.9165,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000084,True
85,FX_USD_INR,2024-02-12 00:00:00,2024-02-12 18:00:00,82.8191,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000085,True
86,FX_USD_EUR,2024-02-12 00:00:00,2024-02-12 18:00:00,0.9162,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000086,True
87,FX_USD_INR,2024-02-13 00:00:00,2024-02-13 18:00:00,82.9457,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000087,True
88,FX_USD_EUR,2024-02-13 00:00:00,2024-02-13 18:00:00,0.9154,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000088,True
89,FX_USD_INR,2024-02-14 00:00:00,2024-02-14 18:00:00,82.9305,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000089,True
90,FX_USD_EUR,2024-02-14 00:00:00,2024-02-14 18:00:00,0.9151,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000090,True
91,FX_USD_INR,2024-02-15 00:00:00,2024-02-15 18:00:00,82.8461,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000091,True
92,FX_USD_EUR,2024-02-15 00:00:00,2024-02-15 18:00:00,0.9147,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000092,True
93,FX_USD_INR,2024-02-16 00:00:00,2024-02-16 18:00:00,82.9291,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000093,True
94,FX_USD_EUR,2024-02-16 00:00:00,2024-02-16 18:00:00,0.9153,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000094,True
95,FX_USD_INR,2024-02-17 00:00:00,2024-02-17 18:00:00,82.761,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000095,True
96,FX_USD_EUR,2024-02-17 00:00:00,2024-02-17 18:00:00,0.913,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000096,True
97,FX_USD_INR,2024-02-18 00:00:00,2024-02-18 18:00:00,82.8018,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000097,True
98,FX_USD_EUR,2024-02-18 00:00:00,2024-02-18 18:00:00,0.9172,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000098,True
99,FX_USD_INR,2024-02-19 00:00:00,2024-02-19 18:00:00,82.8518,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000099,True
100,FX_USD_EUR,2024-02-19 00:00:00,2024-02-19 18:00:00,0.9158,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000100,True
101,FX_USD_INR,2024-02-20 00:00:00,2024-02-20 18:00:00,82.8337,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000101,True
102,FX_USD_EUR,2024-02-20 00:00:00,2024-02-20 18:00:00,0.9172,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000102,True
103,FX_USD_INR,2024-02-21 00:00:00,2024-02-21 18:00:00,82.8886,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000103,True
104,FX_USD_EUR,2024-02-21 00:00:00,2024-02-21 18:00:00,0.9162,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000104,True
105,FX_USD_INR,2024-02-22 00:00:00,2024-02-22 18:00:00,82.8482,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000105,True
106,FX_USD_EUR,2024-02-22 00:00:00,2024-02-22 18:00:00,0.9133,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000106,True
107,FX_USD_INR,2024-02-23 00:00:00,2024-02-23 18:00:00,82.9819,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000107,True
108,FX_USD_EUR,2024-02-23 00:00:00,2024-02-23 18:00:00,0.9165,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000108,True
109,FX_USD_INR,2024-02-24 00:00:00,2024-02-24 18:00:00,83.0491,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000109,True
110,FX_USD_EUR,2024-02-24 00:00:00,2024-02-24 18:00:00,0.9169,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000110,True
111,FX_USD_INR,2024-02-25 00:00:00,2024-02-25 18:00:00,82.9694,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000111,True
112,FX_USD_EUR,2024-02-25 00:00:00,2024-02-25 18:00:00,0.9153,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000112,True
113,FX_USD_INR,2024-02-26 00:00:00,2024-02-26 18:00:00,82.9421,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000113,True
114,FX_USD_EUR,2024-02-26 00:00:00,2024-02-26 18:00:00,0.9161,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000114,True
115,FX_USD_INR,2024-02-27 00:00:00,2024-02-27 18:00:00,82.9188,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000115,True
116,FX_USD_EUR,2024-02-27 00:00:00,2024-02-27 18:00:00,0.9176,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000116,True
117,FX_USD_INR,2024-02-28 00:00:00,2024-02-28 18:00:00,82.9282,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000117,True
118,FX_USD_EUR,2024-02-28 00:00:00,2024-02-28 18:00:00,0.9146,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000118,True
119,FX_USD_INR,2024-02-29 00:00:00,2024-02-29 18:00:00,82.9734,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000119,True
120,FX_USD_EUR,2024-02-29 00:00:00,2024-02-29 18:00:00,0.918,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000120,True
121,FX_USD_INR,2024-03-01 00:00:00,2024-03-01 18:00:00,82.9668,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000121,True
122,FX_USD_EUR,2024-03-01 00:00:00,2024-03-01 18:00:00,0.9174,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000122,True
123,FX_USD_INR,2024-03-02 00:00:00,2024-03-02 18:00:00,82.9348,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000123,True
124,FX_USD_EUR,2024-03-02 00:00:00,2024-03-02 18:00:00,0.92,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000124,True
125,FX_USD_INR,2024-03-03 00:00:00,2024-03-03 18:00:00,83.0179,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000125,True
126,FX_USD_EUR,2024-03-03 00:00:00,2024-03-03 18:00:00,0.9119,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000126,True
127,FX_USD_INR,2024-03-04 00:00:00,2024-03-04 18:00:00,82.8914,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000127,True
128,FX_USD_EUR,2024-03-04 00:00:00,2024-03-04 18:00:00,0.9174,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000128,True
129,FX_USD_INR,2024-03-05 00:00:00,2024-03-05 18:00:00,82.9904,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000129,True
130,FX_USD_EUR,2024-03-05 00:00:00,2024-03-05 18:00:00,0.9151,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000130,True
131,FX_USD_INR,2024-03-06 00:00:00,2024-03-06 18:00:00,82.9443,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000131,True
132,FX_USD_EUR,2024-03-06 00:00:00,2024-03-06 18:00:00,0.9178,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000132,True
133,FX_USD_INR,2024-03-07 00:00:00,2024-03-07 18:00:00,82.8993,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000133,True
134,FX_USD_EUR,2024-03-07 00:00:00,2024-03-07 18:00:00,0.9127,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000134,True
135,FX_USD_INR,2024-03-08 00:00:00,2024-03-08 18:00:00,82.9482,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000135,True
136,FX_USD_EUR,2024-03-08 00:00:00,2024-03-08 18:00:00,0.9153,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000136,True
137,FX_USD_INR,2024-03-09 00:00:00,2024-03-09 18:00:00,82.9625,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000137,True
138,FX_USD_EUR,2024-03-09 00:00:00,2024-03-09 18:00:00,0.9178,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000138,True
139,FX_USD_INR,2024-03-10 00:00:00,2024-03-10 18:00:00,82.8863,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000139,True
140,FX_USD_EUR,2024-03-10 00:00:00,2024-03-10 18:00:00,0.9165,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000140,True
141,FX_USD_INR,2024-03-11 00:00:00,2024-03-11 18:00:00,82.8949,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000141,True
142,FX_USD_EUR,2024-03-11 00:00:00,2024-03-11 18:00:00,0.9216,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000142,True
143,FX_USD_INR,2024-03-12 00:00:00,2024-03-12 18:00:00,82.9438,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000143,True
144,FX_USD_EUR,2024-03-12 00:00:00,2024-03-12 18:00:00,0.9163,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000144,True
145,FX_USD_INR,2024-03-13 00:00:00,2024-03-13 18:00:00,83.0014,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000145,True
146,FX_USD_EUR,2024-03-13 00:00:00,2024-03-13 18:00:00,0.9193,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000146,True
147,FX_USD_INR,2024-03-14 00:00:00,2024-03-14 18:00:00,82.9384,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000147,True
148,FX_USD_EUR,2024-03-14 00:00:00,2024-03-14 18:00:00,0.9152,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000148,True
149,FX_USD_INR,2024-03-15 00:00:00,2024-03-15 18:00:00,82.9867,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000149,True
150,FX_USD_EUR,2024-03-15 00:00:00,2024-03-15 18:00:00,0.9177,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000150,True
151,FX_USD_INR,2024-03-16 00:00:00,2024-03-16 18:00:00,82.9083,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000151,True
152,FX_USD_EUR,2024-03-16 00:00:00,2024-03-16 18:00:00,0.9163,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000152,True
153,FX_USD_INR,2024-03-17 00:00:00,2024-03-17 18:00:00,83.0374,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000153,True
154,FX_USD_EUR,2024-03-17 00:00:00,2024-03-17 18:00:00,0.917,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000154,True
155,FX_USD_INR,2024-03-18 00:00:00,2024-03-18 18:00:00,82.992,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000155,True
156,FX_USD_EUR,2024-03-18 00:00:00,2024-03-18 18:00:00,0.9157,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000156,True
157,FX_USD_INR,2024-03-19 00:00:00,2024-03-19 18:00:00,82.8314,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000157,True
158,FX_USD_EUR,2024-03-19 00:00:00,2024-03-19 18:00:00,0.9134,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000158,True
159,FX_USD_INR,2024-03-20 00:00:00,2024-03-20 18:00:00,83.02,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000159,True
160,FX_USD_EUR,2024-03-20 00:00:00,2024-03-20 18:00:00,0.9137,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000160,True
161,FX_USD_INR,2024-03-21 00:00:00,2024-03-21 18:00:00,82.9852,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000161,True
162,FX_USD_EUR,2024-03-21 00:00:00,2024-03-21 18:00:00,0.9165,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000162,True
163,FX_USD_INR,2024-03-22 00:00:00,2024-03-22 18:00:00,82.9879,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000163,True
164,FX_USD_EUR,2024-03-22 00:00:00,2024-03-22 18:00:00,0.9164,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000164,True
165,FX_USD_INR,2024-03-23 00:00:00,2024-03-23 18:00:00,82.9694,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000165,True
166,FX_USD_EUR,2024-03-23 00:00:00,2024-03-23 18:00:00,0.9147,EUR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000166,True
167,FX_USD_INR,2024-03-24 00:00:00,2024-03-24 18:00:00,82.9364,INR_PER_USD,4,v1.0,VALID,SYNTHETIC,hash_fx_000167,True
