id,series_id,observed_at,available_at,value,unit,source_id,source_version,quality_status,data_kind,content_hash,is_demo
58,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-12 00:00:00,2024-01-12 18:00:00,10.29,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000058,True
59,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-12 00:00:00,2024-01-12 18:00:00,13.46,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000059,True
60,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-12 00:00:00,2024-01-12 18:00:00,22.17,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000060,True
61,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-13 00:00:00,2024-01-13 18:00:00,12.17,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000061,True
62,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-13 00:00:00,2024-01-13 18:00:00,15.8,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000062,True
63,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-13 00:00:00,2024-01-13 18:00:00,9.9,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000063,True
64,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-13 00:00:00,2024-01-13 18:00:00,13.3,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000064,True
65,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-13 00:00:00,2024-01-13 18:00:00,22.9,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000065,True
66,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-14 00:00:00,2024-01-14 18:00:00,11.56,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000066,True
67,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-14 00:00:00,2024-01-14 18:00:00,15.93,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000067,True
68,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-14 00:00:00,2024-01-14 18:00:00,9.91,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000068,True
69,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-14 00:00:00,2024-01-14 18:00:00,14.23,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000069,True
70,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-14 00:00:00,2024-01-14 18:00:00,22.69,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000070,True
71,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-15 00:00:00,2024-01-15 18:00:00,12.01,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000071,True
72,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-15 00:00:00,2024-01-15 18:00:00,15.71,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000072,True
73,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-15 00:00:00,2024-01-15 18:00:00,9.92,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000073,True
74,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-15 00:00:00,2024-01-15 18:00:00,13.91,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000074,True
75,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-15 00:00:00,2024-01-15 18:00:00,23.4,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000075,True
76,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-16 00:00:00,2024-01-16 18:00:00,12.77,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000076,True
77,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-16 00:00:00,2024-01-16 18:00:00,15.69,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000077,True
78,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-16 00:00:00,2024-01-16 18:00:00,9.9,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000078,True
79,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-16 00:00:00,2024-01-16 18:00:00,14.36,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000079,True
80,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-16 00:00:00,2024-01-16 18:00:00,23.19,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000080,True
81,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-17 00:00:00,2024-01-17 18:00:00,12.14,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000081,True
82,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-17 00:00:00,2024-01-17 18:00:00,16.26,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000082,True
83,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-17 00:00:00,2024-01-17 18:00:00,10.51,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000083,True
84,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-17 00:00:00,2024-01-17 18:00:00,14.41,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000084,True
85,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-17 00:00:00,2024-01-17 18:00:00,22.71,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000085,True
86,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-18 00:00:00,2024-01-18 18:00:00,12.66,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000086,True
87,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-18 00:00:00,2024-01-18 18:00:00,16.55,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000087,True
88,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-18 00:00:00,2024-01-18 18:00:00,9.84,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000088,True
89,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-18 00:00:00,2024-01-18 18:00:00,14.51,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000089,True
90,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-18 00:00:00,2024-01-18 18:00:00,23.04,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000090,True
91,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-19 00:00:00,2024-01-19 18:00:00,12.71,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000091,True
92,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-19 00:00:00,2024-01-19 18:00:00,15.54,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000092,True
93,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-19 00:00:00,2024-01-19 18:00:00,10.0,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000093,True
94,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-19 00:00:00,2024-01-19 18:00:00,14.1,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000094,True
95,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-19 00:00:00,2024-01-19 18:00:00,23.71,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000095,True
96,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-20 00:00:00,2024-01-20 18:00:00,12.46,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000096,True
97,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-20 00:00:00,2024-01-20 18:00:00,15.54,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000097,True
98,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-20 00:00:00,2024-01-20 18:00:00,9.82,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000098,True
99,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-20 00:00:00,2024-01-20 18:00:00,13.89,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000099,True
100,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-20 00:00:00,2024-01-20 18:00:00,21.98,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000100,True
101,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-21 00:00:00,2024-01-21 18:00:00,12.66,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000101,True
102,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-21 00:00:00,2024-01-21 18:00:00,16.52,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000102,True
103,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-21 00:00:00,2024-01-21 18:00:00,9.51,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000103,True
104,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-21 00:00:00,2024-01-21 18:00:00,13.69,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000104,True
105,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-21 00:00:00,2024-01-21 18:00:00,22.58,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000105,True
106,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-22 00:00:00,2024-01-22 18:00:00,12.45,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000106,True
107,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-22 00:00:00,2024-01-22 18:00:00,15.95,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000107,True
108,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-22 00:00:00,2024-01-22 18:00:00,9.92,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000108,True
109,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-22 00:00:00,2024-01-22 18:00:00,13.71,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000109,True
110,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-22 00:00:00,2024-01-22 18:00:00,22.43,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000110,True
111,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-23 00:00:00,2024-01-23 18:00:00,12.42,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000111,True
112,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-23 00:00:00,2024-01-23 18:00:00,15.7,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000112,True
113,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-23 00:00:00,2024-01-23 18:00:00,9.94,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000113,True
114,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-23 00:00:00,2024-01-23 18:00:00,14.67,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000114,True
115,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-23 00:00:00,2024-01-23 18:00:00,22.4,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000115,True
116,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-24 00:00:00,2024-01-24 18:00:00,12.61,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000116,True
117,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-24 00:00:00,2024-01-24 18:00:00,15.59,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000117,True
118,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-24 00:00:00,2024-01-24 18:00:00,9.79,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000118,True
119,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-24 00:00:00,2024-01-24 18:00:00,14.09,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000119,True
120,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-24 00:00:00,2024-01-24 18:00:00,23.06,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000120,True
121,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-25 00:00:00,2024-01-25 18:00:00,12.75,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000121,True
122,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-25 00:00:00,2024-01-25 18:00:00,15.46,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000122,True
123,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-25 00:00:00,2024-01-25 18:00:00,9.43,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000123,True
124,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-25 00:00:00,2024-01-25 18:00:00,13.61,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000124,True
125,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-25 00:00:00,2024-01-25 18:00:00,23.11,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000125,True
126,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-26 00:00:00,2024-01-26 18:00:00,12.55,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000126,True
127,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-26 00:00:00,2024-01-26 18:00:00,15.68,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000127,True
128,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-26 00:00:00,2024-01-26 18:00:00,10.15,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000128,True
129,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-26 00:00:00,2024-01-26 18:00:00,13.4,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000129,True
130,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-26 00:00:00,2024-01-26 18:00:00,22.22,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000130,True
131,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-27 00:00:00,2024-01-27 18:00:00,11.64,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000131,True
132,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-27 00:00:00,2024-01-27 18:00:00,15.95,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000132,True
133,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-27 00:00:00,2024-01-27 18:00:00,9.69,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000133,True
134,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-27 00:00:00,2024-01-27 18:00:00,13.93,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000134,True
135,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-27 00:00:00,2024-01-27 18:00:00,21.74,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000135,True
136,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-28 00:00:00,2024-01-28 18:00:00,12.12,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000136,True
137,FREIGHT_AU_NEWCASTLE_PARADIP_PANAMAX,2024-01-28 00:00:00,2024-01-28 18:00:00,15.13,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000137,True
138,FREIGHT_ID_SAMARINDA_PARADIP_SUPRA,2024-01-28 00:00:00,2024-01-28 18:00:00,9.54,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000138,True
139,FREIGHT_ZA_RICHARDSBAY_PARADIP_PANAMAX,2024-01-28 00:00:00,2024-01-28 18:00:00,13.88,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000139,True
140,FREIGHT_BR_TUBARAO_QINGDAO_CAPE,2024-01-28 00:00:00,2024-01-28 18:00:00,21.85,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000140,True
141,FREIGHT_AU_HEDLAND_PARADIP_CAPE,2024-01-29 00:00:00,2024-01-29 18:00:00,12.14,USD_PER_MT,1,v1.0,VALID,PROXY,hash_fr_000141,True
