id,series_id,observed_at,available_at,value,unit,source_id,source_version,quality_status,data_kind,content_hash,is_demo
16,CONGESTION_PORT_HEDLAND,2024-01-04 00:00:00,2024-01-04 18:00:00,2.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000016,True
17,CONGESTION_PORT_PARADIP,2024-01-05 00:00:00,2024-01-05 18:00:00,3.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000017,True
18,CONGESTION_PORT_DHAMRA,2024-01-05 00:00:00,2024-01-05 18:00:00,1.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000018,True
19,CONGESTION_PORT_NEWCASTLE,2024-01-05 00:00:00,2024-01-05 18:00:00,5.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000019,True
20,CONGESTION_PORT_HEDLAND,2024-01-05 00:00:00,2024-01-05 18:00:00,3.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000020,True
21,CONGESTION_PORT_PARADIP,2024-01-06 00:00:00,2024-01-06 18:00:00,4.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000021,True
22,CONGESTION_PORT_DHAMRA,2024-01-06 00:00:00,2024-01-06 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000022,True
23,CONGESTION_PORT_NEWCASTLE,2024-01-06 00:00:00,2024-01-06 18:00:00,6.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000023,True
24,CONGESTION_PORT_HEDLAND,2024-01-06 00:00:00,2024-01-06 18:00:00,2.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000024,True
25,CONGESTION_PORT_PARADIP,2024-01-07 00:00:00,2024-01-07 18:00:00,4.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000025,True
26,CONGESTION_PORT_DHAMRA,2024-01-07 00:00:00,2024-01-07 18:00:00,1.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000026,True
27,CONGESTION_PORT_NEWCASTLE,2024-01-07 00:00:00,2024-01-07 18:00:00,6.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000027,True
28,CONGESTION_PORT_HEDLAND,2024-01-07 00:00:00,2024-01-07 18:00:00,2.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000028,True
29,CONGESTION_PORT_PARADIP,2024-01-08 00:00:00,2024-01-08 18:00:00,4.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000029,True
30,CONGESTION_PORT_DHAMRA,2024-01-08 00:00:00,2024-01-08 18:00:00,2.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000030,True
31,CONGESTION_PORT_NEWCASTLE,2024-01-08 00:00:00,2024-01-08 18:00:00,6.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000031,True
32,CONGESTION_PORT_HEDLAND,2024-01-08 00:00:00,2024-01-08 18:00:00,2.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000032,True
33,CONGESTION_PORT_PARADIP,2024-01-09 00:00:00,2024-01-09 18:00:00,3.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000033,True
34,CONGESTION_PORT_DHAMRA,2024-01-09 00:00:00,2024-01-09 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000034,True
35,CONGESTION_PORT_NEWCASTLE,2024-01-09 00:00:00,2024-01-09 18:00:00,5.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000035,True
36,CONGESTION_PORT_HEDLAND,2024-01-09 00:00:00,2024-01-09 18:00:00,2.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000036,True
37,CONGESTION_PORT_PARADIP,2024-01-10 00:00:00,2024-01-10 18:00:00,3.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000037,True
38,CONGESTION_PORT_DHAMRA,2024-01-10 00:00:00,2024-01-10 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000038,True
39,CONGESTION_PORT_NEWCASTLE,2024-01-10 00:00:00,2024-01-10 18:00:00,5.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000039,True
40,CONGESTION_PORT_HEDLAND,2024-01-10 00:00:00,2024-01-10 18:00:00,3.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000040,True
41,CONGESTION_PORT_PARADIP,2024-01-11 00:00:00,2024-01-11 18:00:00,4.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000041,True
42,CONGESTION_PORT_DHAMRA,2024-01-11 00:00:00,2024-01-11 18:00:00,2.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000042,True
43,CONGESTION_PORT_NEWCASTLE,2024-01-11 00:00:00,2024-01-11 18:00:00,6.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000043,True
44,CONGESTION_PORT_HEDLAND,2024-01-11 00:00:00,2024-01-11 18:00:00,2.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000044,True
45,CONGESTION_PORT_PARADIP,2024-01-12 00:00:00,2024-01-12 18:00:00,3.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000045,True
46,CONGESTION_PORT_DHAMRA,2024-01-12 00:00:00,2024-01-12 18:00:00,2.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000046,True
47,CONGESTION_PORT_NEWCASTLE,2024-01-12 00:00:00,2024-01-12 18:00:00,6.4,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000047,True
48,CONGESTION_PORT_HEDLAND,2024-01-12 00:00:00,2024-01-12 18:00:00,2.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000048,True
49,CONGESTION_PORT_PARADIP,2024-01-13 00:00:00,2024-01-13 18:00:00,3.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000049,True
50,CONGESTION_PORT_DHAMRA,2024-01-13 00:00:00,2024-01-13 18:00:00,2.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000050,True
51,CONGESTION_PORT_NEWCASTLE,2024-01-13 00:00:00,2024-01-13 18:00:00,6.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000051,True
52,CONGESTION_PORT_HEDLAND,2024-01-13 00:00:00,2024-01-13 18:00:00,2.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000052,True
53,CONGESTION_PORT_PARADIP,2024-01-14 00:00:00,2024-01-14 18:00:00,4.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000053,True
54,CONGESTION_PORT_DHAMRA,2024-01-14 00:00:00,2024-01-14 18:00:00,1.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000054,True
55,CONGESTION_PORT_NEWCASTLE,2024-01-14 00:00:00,2024-01-14 18:00:00,6.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000055,True
56,CONGESTION_PORT_HEDLAND,2024-01-14 00:00:00,2024-01-14 18:00:00,2.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000056,True
57,CONGESTION_PORT_PARADIP,2024-01-15 00:00:00,2024-01-15 18:00:00,4.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000057,True
58,CONGESTION_PORT_DHAMRA,2024-01-15 00:00:00,2024-01-15 18:00:00,1.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000058,True
59,CONGESTION_PORT_NEWCASTLE,2024-01-15 00:00:00,2024-01-15 18:00:00,5.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000059,True
60,CONGESTION_PORT_HEDLAND,2024-01-15 00:00:00,2024-01-15 18:00:00,2.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000060,True
61,CONGESTION_PORT_PARADIP,2024-01-16 00:00:00,2024-01-16 18:00:00,4.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000061,True
62,CONGESTION_PORT_DHAMRA,2024-01-16 00:00:00,2024-01-16 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000062,True
63,CONGESTION_PORT_NEWCASTLE,2024-01-16 00:00:00,2024-01-16 18:00:00,6.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000063,True
64,CONGESTION_PORT_HEDLAND,2024-01-16 00:00:00,2024-01-16 18:00:00,3.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000064,True
65,CONGESTION_PORT_PARADIP,2024-01-17 00:00:00,2024-01-17 18:00:00,4.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000065,True
66,CONGESTION_PORT_DHAMRA,2024-01-17 00:00:00,2024-01-17 18:00:00,2.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000066,True
67,CONGESTION_PORT_NEWCASTLE,2024-01-17 00:00:00,2024-01-17 18:00:00,5.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000067,True
68,CONGESTION_PORT_HEDLAND,2024-01-17 00:00:00,2024-01-17 18:00:00,2.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000068,True
69,CONGESTION_PORT_PARADIP,2024-01-18 00:00:00,2024-01-18 18:00:00,4.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000069,True
70,CONGESTION_PORT_DHAMRA,2024-01-18 00:00:00,2024-01-18 18:00:00,1.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000070,True
71,CONGESTION_PORT_NEWCASTLE,2024-01-18 00:00:00,2024-01-18 18:00:00,6.4,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000071,True
72,CONGESTION_PORT_HEDLAND,2024-01-18 00:00:00,2024-01-18 18:00:00,2.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000072,True
73,CONGESTION_PORT_PARADIP,2024-01-19 00:00:00,2024-01-19 18:00:00,4.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000073,True
74,CONGESTION_PORT_DHAMRA,2024-01-19 00:00:00,2024-01-19 18:00:00,2.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000074,True
75,CONGESTION_PORT_NEWCASTLE,2024-01-19 00:00:00,2024-01-19 18:00:00,6.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000075,True
76,CONGESTION_PORT_HEDLAND,2024-01-19 00:00:00,2024-01-19 18:00:00,2.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000076,True
77,CONGESTION_PORT_PARADIP,2024-01-20 00:00:00,2024-01-20 18:00:00,4.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000077,True
78,CONGESTION_PORT_DHAMRA,2024-01-20 00:00:00,2024-01-20 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000078,True
79,CONGESTION_PORT_NEWCASTLE,2024-01-20 00:00:00,2024-01-20 18:00:00,5.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000079,True
80,CONGESTION_PORT_HEDLAND,2024-01-20 00:00:00,2024-01-20 18:00:00,2.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000080,True
81,CONGESTION_PORT_PARADIP,2024-01-21 00:00:00,2024-01-21 18:00:00,4.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000081,True
82,CONGESTION_PORT_DHAMRA,2024-01-21 00:00:00,2024-01-21 18:00:00,2.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000082,True
83,CONGESTION_PORT_NEWCASTLE,2024-01-21 00:00:00,2024-01-21 18:00:00,6.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000083,True
84,CONGESTION_PORT_HEDLAND,2024-01-21 00:00:00,2024-01-21 18:00:00,2.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000084,True
85,CONGESTION_PORT_PARADIP,2024-01-22 00:00:00,2024-01-22 18:00:00,4.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000085,True
86,CONGESTION_PORT_DHAMRA,2024-01-22 00:00:00,2024-01-22 18:00:00,2.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000086,True
87,CONGESTION_PORT_NEWCASTLE,2024-01-22 00:00:00,2024-01-22 18:00:00,6.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000087,True
88,CONGESTION_PORT_HEDLAND,2024-01-22 00:00:00,2024-01-22 18:00:00,2.4,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000088,True
89,CONGESTION_PORT_PARADIP,2024-01-23 00:00:00,2024-01-23 18:00:00,4.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000089,True
90,CONGESTION_PORT_DHAMRA,2024-01-23 00:00:00,2024-01-23 18:00:00,2.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000090,True
91,CONGESTION_PORT_NEWCASTLE,2024-01-23 00:00:00,2024-01-23 18:00:00,6.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000091,True
92,CONGESTION_PORT_HEDLAND,2024-01-23 00:00:00,2024-01-23 18:00:00,2.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000092,True
93,CONGESTION_PORT_PARADIP,2024-01-24 00:00:00,2024-01-24 18:00:00,3.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000093,True
94,CONGESTION_PORT_DHAMRA,2024-01-24 00:00:00,2024-01-24 18:00:00,1.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000094,True
95,CONGESTION_PORT_NEWCASTLE,2024-01-24 00:00:00,2024-01-24 18:00:00,5.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000095,True
96,CONGESTION_PORT_HEDLAND,2024-01-24 00:00:00,2024-01-24 18:00:00,2.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000096,True
97,CONGESTION_PORT_PARADIP,2024-01-25 00:00:00,2024-01-25 18:00:00,4.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000097,True
98,CONGESTION_PORT_DHAMRA,2024-01-25 00:00:00,2024-01-25 18:00:00,1.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000098,True
99,CONGESTION_PORT_NEWCASTLE,2024-01-25 00:00:00,2024-01-25 18:00:00,6.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000099,True
100,CONGESTION_PORT_HEDLAND,2024-01-25 00:00:00,2024-01-25 18:00:00,3.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000100,True
101,CONGESTION_PORT_PARADIP,2024-01-26 00:00:00,2024-01-26 18:00:00,4.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000101,True
102,CONGESTION_PORT_DHAMRA,2024-01-26 00:00:00,2024-01-26 18:00:00,1.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000102,True
103,CONGESTION_PORT_NEWCASTLE,2024-01-26 00:00:00,2024-01-26 18:00:00,6.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000103,True
104,CONGESTION_PORT_HEDLAND,2024-01-26 00:00:00,2024-01-26 18:00:00,2.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000104,True
105,CONGESTION_PORT_PARADIP,2024-01-27 00:00:00,2024-01-27 18:00:00,4.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000105,True
106,CONGESTION_PORT_DHAMRA,2024-01-27 00:00:00,2024-01-27 18:00:00,2.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000106,True
107,CONGESTION_PORT_NEWCASTLE,2024-01-27 00:00:00,2024-01-27 18:00:00,6.4,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000107,True
108,CONGESTION_PORT_HEDLAND,2024-01-27 00:00:00,2024-01-27 18:00:00,2.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000108,True
109,CONGESTION_PORT_PARADIP,2024-01-28 00:00:00,2024-01-28 18:00:00,3.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000109,True
110,CONGESTION_PORT_DHAMRA,2024-01-28 00:00:00,2024-01-28 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000110,True
111,CONGESTION_PORT_NEWCASTLE,2024-01-28 00:00:00,2024-01-28 18:00:00,6.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000111,True
112,CONGESTION_PORT_HEDLAND,2024-01-28 00:00:00,2024-01-28 18:00:00,2.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000112,True
113,CONGESTION_PORT_PARADIP,2024-01-29 00:00:00,2024-01-29 18:00:00,4.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000113,True
114,CONGESTION_PORT_DHAMRA,2024-01-29 00:00:00,2024-01-29 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000114,True
115,CONGESTION_PORT_NEWCASTLE,2024-01-29 00:00:00,2024-01-29 18:00:00,6.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000115,True
116,CONGESTION_PORT_HEDLAND,2024-01-29 00:00:00,2024-01-29 18:00:00,2.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000116,True
117,CONGESTION_PORT_PARADIP,2024-01-30 00:00:00,2024-01-30 18:00:00,4.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000117,True
118,CONGESTION_PORT_DHAMRA,2024-01-30 00:00:00,2024-01-30 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000118,True
119,CONGESTION_PORT_NEWCASTLE,2024-01-30 00:00:00,2024-01-30 18:00:00,6.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000119,True
120,CONGESTION_PORT_HEDLAND,2024-01-30 00:00:00,2024-01-30 18:00:00,2.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000120,True
121,CONGESTION_PORT_PARADIP,2024-01-31 00:00:00,2024-01-31 18:00:00,4.4,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000121,True
122,CONGESTION_PORT_DHAMRA,2024-01-31 00:00:00,2024-01-31 18:00:00,2.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000122,True
123,CONGESTION_PORT_NEWCASTLE,2024-01-31 00:00:00,2024-01-31 18:00:00,6.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000123,True
124,CONGESTION_PORT_HEDLAND,2024-01-31 00:00:00,2024-01-31 18:00:00,2.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000124,True
125,CONGESTION_PORT_PARADIP,2024-02-01 00:00:00,2024-02-01 18:00:00,4.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000125,True
126,CONGESTION_PORT_DHAMRA,2024-02-01 00:00:00,2024-02-01 18:00:00,1.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000126,True
127,CONGESTION_PORT_NEWCASTLE,2024-02-01 00:00:00,2024-02-01 18:00:00,7.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000127,True
128,CONGESTION_PORT_HEDLAND,2024-02-01 00:00:00,2024-02-01 18:00:00,3.4,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000128,True
129,CONGESTION_PORT_PARADIP,2024-02-02 00:00:00,2024-02-02 18:00:00,4.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000129,True
130,CONGESTION_PORT_DHAMRA,2024-02-02 00:00:00,2024-02-02 18:00:00,2.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000130,True
131,CONGESTION_PORT_NEWCASTLE,2024-02-02 00:00:00,2024-02-02 18:00:00,6.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000131,True
132,CONGESTION_PORT_HEDLAND,2024-02-02 00:00:00,2024-02-02 18:00:00,2.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000132,True
133,CONGESTION_PORT_PARADIP,2024-02-03 00:00:00,2024-02-03 18:00:00,4.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000133,True
134,CONGESTION_PORT_DHAMRA,2024-02-03 00:00:00,2024-02-03 18:00:00,2.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000134,True
135,CONGESTION_PORT_NEWCASTLE,2024-02-03 00:00:00,2024-02-03 18:00:00,6.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000135,True
136,CONGESTION_PORT_HEDLAND,2024-02-03 00:00:00,2024-02-03 18:00:00,2.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000136,True
137,CONGESTION_PORT_PARADIP,2024-02-04 00:00:00,2024-02-04 18:00:00,4.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000137,True
138,CONGESTION_PORT_DHAMRA,2024-02-04 00:00:00,2024-02-04 18:00:00,2.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000138,True
139,CONGESTION_PORT_NEWCASTLE,2024-02-04 00:00:00,2024-02-04 18:00:00,8.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000139,True
140,CONGESTION_PORT_HEDLAND,2024-02-04 00:00:00,2024-02-04 18:00:00,2.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000140,True
141,CONGESTION_PORT_PARADIP,2024-02-05 00:00:00,2024-02-05 18:00:00,4.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000141,True
142,CONGESTION_PORT_DHAMRA,2024-02-05 00:00:00,2024-02-05 18:00:00,2.2,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000142,True
143,CONGESTION_PORT_NEWCASTLE,2024-02-05 00:00:00,2024-02-05 18:00:00,6.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000143,True
144,CONGESTION_PORT_HEDLAND,2024-02-05 00:00:00,2024-02-05 18:00:00,3.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000144,True
145,CONGESTION_PORT_PARADIP,2024-02-06 00:00:00,2024-02-06 18:00:00,3.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000145,True
146,CONGESTION_PORT_DHAMRA,2024-02-06 00:00:00,2024-02-06 18:00:00,2.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000146,True
147,CONGESTION_PORT_NEWCASTLE,2024-02-06 00:00:00,2024-02-06 18:00:00,7.1,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000147,True
148,CONGESTION_PORT_HEDLAND,2024-02-06 00:00:00,2024-02-06 18:00:00,2.9,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000148,True
149,CONGESTION_PORT_PARADIP,2024-02-07 00:00:00,2024-02-07 18:00:00,3.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000149,True
150,CONGESTION_PORT_DHAMRA,2024-02-07 00:00:00,2024-02-07 18:00:00,2.0,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000150,True
151,CONGESTION_PORT_NEWCASTLE,2024-02-07 00:00:00,2024-02-07 18:00:00,6.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000151,True
152,CONGESTION_PORT_HEDLAND,2024-02-07 00:00:00,2024-02-07 18:00:00,2.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000152,True
153,CONGESTION_PORT_PARADIP,2024-02-08 00:00:00,2024-02-08 18:00:00,4.4,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000153,True
154,CONGESTION_PORT_DHAMRA,2024-02-08 00:00:00,2024-02-08 18:00:00,1.7,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000154,True
155,CONGESTION_PORT_NEWCASTLE,2024-02-08 00:00:00,2024-02-08 18:00:00,7.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000155,True
156,CONGESTION_PORT_HEDLAND,2024-02-08 00:00:00,2024-02-08 18:00:00,2.5,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000156,True
157,CONGESTION_PORT_PARADIP,2024-02-09 00:00:00,2024-02-09 18:00:00,4.6,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000157,True
158,CONGESTION_PORT_DHAMRA,2024-02-09 00:00:00,2024-02-09 18:00:00,2.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000158,True
159,CONGESTION_PORT_NEWCASTLE,2024-02-09 00:00:00,2024-02-09 18:00:00,6.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000159,True
160,CONGESTION_PORT_HEDLAND,2024-02-09 00:00:00,2024-02-09 18:00:00,2.8,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000160,True
161,CONGESTION_PORT_PARADIP,2024-02-10 00:00:00,2024-02-10 18:00:00,4.3,DAYS,3,v1.0,VALID,SYNTHETIC,hash_cng_000161,True
